-3,36,1
-3,33,1
-3,30,1
-3,27,1
-3,24,1
-3,21,1
-3,18,1
-3,15,1
-3,12,1
-3,9,1
-3,6,1
-3,3,1
-3,0,1
-3,3,1
-3,6,1
-3,9,1
-3,12,1
-3,15,1
-3,18,1
-3,21,1
-3,24,1
-3,27,1
-3,30,0
-3,33,0
-3,36,0
-3,39,0
-3,42,0
-3,45,0
-3,48,0
-3,900,0
-7,893,0
-7,886,0
-7,879,0
-7,872,0
-7,865,0
-7,858,0
-7,851,0
-7,844,0
-7,837,0
-7,830,0
-7,823,0
-7,816,0
-7,809,0
-7,802,0
-7,795,0
-7,788,0
-7,781,0
-7,774,0
-7,767,0
-7,760,0
-7,753,0
-7,746,0
-7,739,0
-7,732,0
-7,725,0
-7,718,0
-7,711,0
-7,694,0
-7,677,0
-7,661,0
-7,645,0
-7,630,0
-7,615,0
-7,601,0
-7,587,0
-7,574,0
-7,561,0
-7,549,0
-7,537,0
-7,526,0
-7,515,0
-7,505,0
-7,495,0
-7,486,0
-7,477,0
-7,469,1
-7,461,1
-7,454,1
-7,447,1
-7,441,1
-7,435,1
-7,430,1
-7,425,1
-7,421,1
-7,417,1
-7,414,1
-7,411,1
-7,409,1
-7,407,1
-7,406,1
-7,405,1
-7,405,1
-7,405,1
-7,406,1
-7,407,1
-7,409,1
-7,411,1
-7,414,1
-7,417,1
-7,421,1
-7,425,1
-7,430,1
-7,435,1
-7,382,1
-7,375,1
-7,368,0
-7,361,0
-7,354,0
-7,347,1
-7,340,1
-7,333,1
-7,326,1
-7,319,1
-7,312,1
-7,305,1
-7,298,1
-7,291,1
-7,284,1
-7,277,1
-7,270,1
-7,263,1
-7,256,1
-7,249,1
-7,242,1
-7,235,1
-7,228,1
-7,221,1
-7,214,1
-7,207,1
-7,200,1
-7,193,1
-7,186,1
-7,179,1
-7,172,1
-7,165,1
-7,158,1
-7,151,1
-7,144,1
-7,137,0
-7,130,0
-7,123,0
-7,116,0
-7,109,0
-7,102,0
-7,95,1
-7,88,1
-7,81,1
-7,74,1
-7,67,1
-7,60,1
-7,53,1
-7,46,1
-7,39,1
-7,32,1
-7,25,1
-7,18,1
-7,11,1
-7,4,1
-7,3,1
-7,10,1
-7,17,1
-7,24,1
-7,31,1
-7,38,1
-7,45,1
-7,900,1
-5,895,1
-5,890,1
-5,885,1
-5,880,1
-5,875,1
-5,870,1
-5,865,1
-5,860,1
-5,855,0
-5,850,0
-5,845,0
-5,840,1
-5,835,1
-5,830,1
-5,825,1
-5,820,1
-5,815,1
-5,810,1
-5,805,1
-5,800,1
-5,795,1
-5,790,1
-5,785,1
-5,780,1
-5,775,1
-5,770,1
-5,765,1
-5,760,1
-5,755,1
-5,750,1
-5,745,1
-5,740,1
-5,735,1
-5,730,1
-5,725,1
-5,720,1
-5,715,1
-5,710,1
-5,705,1
-5,700,1
-5,695,1
-5,690,0
-5,685,0
-5,680,0
-5,675,0
-5,670,0
-5,665,0
-5,660,1
-5,655,1
-5,650,1
-5,645,1
-5,640,1
-5,635,1
-5,630,1
-5,625,1
-5,620,1
-5,615,1
-5,610,1
-5,605,1
-5,600,1
-5,595,1
-5,590,1
-5,585,1
-5,580,1
-5,575,1
-5,570,1
-5,565,1
-5,560,1
-5,555,1
-5,550,1
-5,545,1
-5,540,1
-5,535,1
-5,530,1
-5,525,1
-5,520,1
-5,515,1
-5,510,0
-5,495,0
-5,480,0
-5,466,0
-5,452,0
-5,439,0
-5,426,0
-5,414,0
-5,402,0
-5,391,0
-5,380,0
-5,370,0
-5,360,0
-5,351,0
-5,342,0
-5,334,0
-5,326,0
-5,319,0
-5,312,0
-5,306,0
-5,300,0
-5,295,0
-5,290,0
-5,286,0
-5,282,0
-5,279,0
-5,276,0
-5,274,0
-5,272,1
-5,271,1
-5,270,1
-5,270,1
-5,270,1
-5,271,1
-5,272,1
-5,274,1
-5,276,1
-5,279,1
-5,282,1
-5,286,1
-5,290,1
-5,295,1
-5,300,1
-5,306,1
-5,312,1
-5,319,1
-5,326,1
-5,275,1
-5,270,1
-5,265,1
-5,260,1
-5,255,1
-5,250,1
-5,245,1
-5,240,1
-5,235,1
-5,230,1
-5,225,1
-5,220,0
-5,215,0
-5,210,0
-5,205,0
-5,200,0
-5,195,0
-5,190,0
-5,185,0
-5,180,0
-5,175,0
-5,170,0
-5,165,0
-5,160,0
-5,155,0
-5,150,0
-5,145,0
-5,140,0
-5,135,0
-5,130,0
-5,125,1
-5,120,1
-5,115,1
-5,110,1
-5,95,1
-5,80,1
-5,66,1
-5,52,1
-5,39,1
-5,26,1
-5,14,1
-5,2,1
-5,9,1
-5,20,1
-5,30,1
-5,40,1
-5,49,1
-5,58,1
-5,66,1
-5,74,1
-5,81,1
-5,88,1
-5,94,1
-5,100,1
-5,105,1
-5,110,1
-5,114,1
-5,118,1
-5,121,1
-5,124,1
-5,126,0
-5,128,0
-5,129,0
-5,130,0
-5,130,0
-5,130,0
-5,826,0
-3,829,0
-3,833,0
-3,837,0
-3,842,0
-3,847,0
-3,853,0
-3,859,0
-3,866,0
-3,873,0
-3,881,1
-3,889,1
-3,898,1
-3,907,1
-3,858,1
-3,855,1
-3,852,1
-3,839,1
-3,826,1
-3,814,1
-3,802,1
-3,791,1
-3,780,1
-3,770,1
-3,760,1
-3,751,1
-3,742,1
-3,734,1
-3,726,1
-3,719,1
-3,712,1
-3,706,1
-3,700,1
-3,695,1
-3,690,1
-3,686,1
-3,682,1
-3,679,1
-3,676,1
-3,674,1
-3,672,0
-3,671,0
-3,670,0
-3,670,0
-3,670,0
-3,671,0
-3,672,0
-3,674,0
-3,676,0
-3,679,0
-3,682,1
-3,686,1
-3,690,1
-3,695,1
-3,700,1
-3,706,1
-3,712,1
-3,719,1
-3,726,1
-3,734,1
-3,742,1
-3,751,1
-3,760,1
-3,711,1
-3,708,1
-3,705,1
-3,702,1
-3,699,1
-3,696,1
-3,693,1
-3,690,1
-3,687,1
-3,684,1
-3,681,1
-3,678,1
-3,675,1
-3,672,1
-3,669,1
-3,666,1
-3,663,1
-3,660,0
-3,657,0
-3,654,0
-3,651,0
-3,648,0
-3,645,0
-3,642,0
-3,639,0
-3,636,0
-3,633,0
-3,630,0
-3,627,0
-3,624,0
-3,621,0
-3,618,0
-3,615,0
-3,612,0
-3,609,0
-3,606,0
-3,603,0
-3,600,0
-3,587,0
-3,574,0
-3,562,0
-3,550,0
-3,539,0
-3,528,0
-3,518,0
-3,508,0
-3,499,0
-3,490,0
-3,482,0
-3,474,0
-3,467,0
-3,460,0
-3,454,0
-3,448,0
-3,443,0
-3,438,0
-3,434,0
-3,430,0
-3,427,0
-3,424,0
-3,422,0
-3,420,0
-3,419,0
-3,418,0
-3,418,0
-3,418,1
-3,419,1
-3,420,1
-3,422,1
-3,424,1
-3,427,1
-3,430,1
-3,434,1
-3,438,1
-3,443,1
-3,448,1
-3,454,1
-3,460,1
-3,467,1
-3,474,1
-3,482,1
-3,490,1
-3,499,1
-3,508,1
-3,459,1
-3,456,1
-3,453,1
-3,450,1
-3,447,1
-3,444,1
-3,441,1
-3,438,1
-3,435,1
-3,432,1
-3,429,1
-3,426,0
-3,423,0
-3,420,0
-3,417,0
-3,414,0
-3,411,0
-3,408,0
-3,405,0
-3,402,0
-3,399,0
-3,396,0
-3,393,0
-3,390,0
-3,387,0
-3,384,0
-3,381,0
-3,378,0
-3,375,0
-3,362,0
-3,349,0
-3,337,0
-3,325,0
-3,314,0
-3,303,0
-3,293,0
-3,283,0
-3,274,0
-3,265,0
-3,257,1
-3,249,1
-3,242,1
-3,235,1
-3,229,1
-3,223,1
-3,218,1
-3,213,1
-3,209,1
-3,205,1
-3,202,1
-3,199,1
-3,197,1
-3,195,1
-3,194,1
-3,193,1
-3,193,1
-3,193,1
-3,194,1
-3,195,1
-3,197,1
-3,199,1
-3,202,1
-3,205,1
-3,209,1
-3,213,1
-3,218,1
-3,223,1
-3,229,1
-3,235,1
-3,242,0
-3,249,0
-3,257,0
-3,265,0
-3,274,0
-3,283,0
-3,234,0
-3,231,0
-3,228,0
-3,225,0
-3,222,0
-3,219,0
-3,216,0
-3,213,0
-3,210,0
-3,207,0
-3,204,0
-3,201,0
-3,198,0
-3,195,0
-3,192,0
-3,189,0
-3,186,0
-3,183,0
-3,180,0
-3,177,0
-3,174,0
-3,171,0
-3,168,0
-3,165,0
-3,162,0
-3,159,0
-3,156,0
-3,153,0
-3,150,0
-3,147,0
-3,144,0
-3,141,0
-3,138,0
-3,135,0
-3,132,0
-3,129,0
-3,126,0
-3,123,0
-3,120,0
-3,117,0
-3,114,0
-3,111,0
-3,98,0
-3,85,0
-3,73,1
-3,61,1
-3,50,1
-3,39,1
-3,29,1
-3,19,1
-3,10,1
-3,1,1
-3,7,1
-3,15,1
-3,22,1
-3,29,1
-3,35,1
-3,41,1
-3,46,1
-3,51,1
-3,55,1
-3,59,1
-3,62,1
-3,65,1
-3,67,1
-3,69,1
-3,70,1
-3,71,1
-3,71,1
-3,71,1
-3,70,1
-3,69,1
-3,67,1
-3,65,1
-3,62,0
-3,59,0
-3,55,0
-3,51,0
-3,46,0
-3,41,0
-3,35,0
-3,29,0
-3,22,0
-3,15,0
-3,7,0
